LevelIntro-Bronze8-1	Commentatron	How do you like this human so far, Analysis-Bot?	
	AnalysisBot	I guess it is ok.	
	Commentatron	Yes, seems fine.	
LevelIntro-Bronze9-1	Commentatron	Coming up: sawblades.	
	AnalysisBot	And death robots!	
	Commentatron	It is a fun combination.	
LevelIntro-Bronze10-1	Commentatron	Once more, time for the Death Cube!	
	AnalysisBot	I wonder if the human will get to the top.	
	Commentatron	hehehe	
LevelIntro-U3Bronze1-1	Commentatron	And now: Spikes!	
	AnalysisBot	Hurray!	
LevelIntro-U3Bronze2-1	Commentatron	Coming up: Sword robots!	
	AnalysisBot	Fast, ferocious, flying.	
	Commentatron	Fantastic.	
LevelIntro-U3Bronze2-2	Commentatron	The next level will be over quickly.	
	AnalysisBot	Good. We don't have all day.	
LevelIntro-U3Bronze3-1	Commentatron	Jump pads, spikes, swords.	
	AnalysisBot	Love it.	
LevelIntro-U3Bronze4-1	Commentatron	Time to fly!	
	AnalysisBot	I like it when humans die in the air.	
	Commentatron	Me too.	
LevelIntro-U5Bronze1-1	Commentatron	Hammer Bots fly through the air.	
	AnalysisBot	A smashing entrance.	
LevelIntro-U5Bronze2-1	Commentatron	Time to fight some Hammer Bots!	
	AnalysisBot	Great!	
LevelIntro-U5Bronze3-1	Commentatron	Hammer and Swords!	
	AnalysisBot	But no archers.	
	Commentatron	No, they were busy.	
	AnalysisBot	Maybe next time.	
LevelIntro-U5Bronze4-1	Commentatron	What are these robots doing on the pillars??	
	AnalysisBot	Get down from there!	
	Commentatron	Bad robots!	
LevelIntro-U5Bronze5-1	Commentatron	And now, the human must jump into a melee battle.	
	AnalysisBot	A fierce challenge.	
LevelIntro-U6Bronze1-1	Commentatron	Behold the glory of the Mark 2 robots!	
	AnalysisBot	In Bronze!?	
	Commentatron	Glorious!	
LevelIntro-U6Bronze2-1	Commentatron	And now...	
	Commentatron	Time for: THE TUNNEL!	
	AnalysisBot	Of death?	
	Commentatron	Of FIRE!	
LevelIntro-U6Bronze3-1	AnalysisBot	Time for a nice vacation.	
	Commentatron	he he he.	
	AnalysisBot	This island is a nice place to die.	
	Commentatron	Quite nice.	
LevelIntro-U10Bronze1-1	AnalysisBot	Archers and swords!	
	AnalysisBot	It never grows old!	
	Commentatron	Much like a robot body.	
LevelIntro-U10Bronze2-1	Commentatron	Mark 1 sword robots with armor!	
	AnalysisBot	A stylish way to kill the human.	
	Commentatron	Yes!	
LevelIntro-U10Bronze3-1	Commentatron	What a neat little level.	
	AnalysisBot	Yes.	
	Commentatron	The spikes are on point.	
	AnalysisBot	LOL	
LevelIntro-U10Bronze4-1	AnalysisBot	Pillar dance, pillar dance!	
	AnalysisBot	Do the funky pillar dance!	
	AnalysisBot	It is a vicious death romance.	
	Commentatron	Your poetry is improving!	
LevelIntro-U14Bronze1-1	Commentatron	Let's warm up with some spear bots!	
	AnalysisBot	There is also lava.	
	Commentatron	What an exciting temperature change!	
LevelIntro-U14Bronze2-1	AnalysisBot	Spear bots, attack!	
	AnalysisBot	Run in a pack!	
	AnalysisBot	Jump up from the back!	
	Commentatron	Wow.	
LevelIntro-U14Bronze3-1	AnalysisBot	Spear bots on pillars!	
	Commentatron	What is the point?	
	AnalysisBot	They're just showing off.	
LevelIntro-U14Bronze4-1	Commentatron	Spear bots in a spike hallway!	
	AnalysisBot	Wow! Such overwhelming pointiness!	
	Commentatron	This is entertainment.	
LevelIntro-U14Bronze5-1	Commentatron	Two spear bots wait among the pillars.	
	AnalysisBot	I like their shields.	
LevelIntro-U14Bronze6-1	AnalysisBot	This level is so nice!	
	Commentatron	Yes, a perfect setting to stab the human with a spear.	
	AnalysisBot	Wonderful.	
LevelIntro-Silver1-1	Commentatron	And now: Archers hiding among the pillars!	
	AnalysisBot	A deadly dance!	
LevelIntro-Silver2-1	Commentatron	I love the level with the pillars.	
	AnalysisBot	yes, it is a fun way of killing humans!	
LevelIntro-Silver3-1	Commentatron	Muahahaha.	
	AnalysisBot	Ha! Ha! Ha!	
	Commentatron	Let's see how the human likes this level.	
LevelIntro-Silver4-1	Commentatron	How do you think the human will die, Analysis-Bot?	
	AnalysisBot	I think someone will come out from behind a pillar and kill it.	
	Commentatron	ohhh, I hope so!	
LevelIntro-Silver5-1	Commentatron	The next level is a merry chase!	
	AnalysisBot	Yes, let's hope the robot robots catch the human robot!	
LevelIntro-Silver6-1	Commentatron	Time for some archers!	
	AnalysisBot	Death from above!	
	Commentatron	Not very high above though.	
LevelIntro-Silver7-1	Commentatron	Life is fun in silver difficulty.	
	AnalysisBot	For us robots.	
	Commentatron	Yes. Less fun for the human.	
LevelIntro-Silver8-1	Commentatron	Analysis-Bot, I have heard humans say you sound like someone called Purple Shep.	
	AnalysisBot	Yes. We share the same voice module.	
	Commentatron	It is a beautiful voice.	
	AnalysisBot	Very.	
LevelIntro-Silver9-1	Commentatron	Everybody jump!	
	AnalysisBot	Jump, jump, jump.	
	Commentatron	We should write songs for humans.	
	AnalysisBot	It would be pointless. They will all die soon.	
LevelIntro-Silver10-1	AnalysisBot	And now: Can the human get up this very small hill?	
	Commentatron	We should put this level in the tutorial.	
	AnalysisBot	Life is the best tutorial.	
LevelIntro-Silver11-1	Commentatron	Do you think this human will escape the silver tier?	
	AnalysisBot	We'll see. Many humans die there.	
LevelIntro-Silver12-1	Commentatron	Next level, no obstacles, no gimmicks.	
	AnalysisBot	Just the beauty of combat.	
	Commentatron	This level makes me qilsnod.	
LevelIntro-Silver13-1	AnalysisBot	Death Cube! Cube of Death!	
	Commentatron	Will the human survive, on the Death Cube?	
	AnalysisBot	It is not called the Life Cube!	
LevelIntro-Silver14-1	Commentatron	More Death Cube!	
	AnalysisBot	Yes. Just a normal Cube of Death.	
	Commentatron	Have fun, human!	
LevelIntro-Silver15-1	Commentatron	Spider-tron 5000 is here to play!	
	AnalysisBot	Hurray! Let's watch the human fall over.	
	Commentatron	Boom!	
LevelIntro-Silver16-1	Commentatron	Archers! Archers everywhere!	
	AnalysisBot	Let's watch the human get hit by arrows!	
LevelIntro-Silver17-1	Commentatron	Come play with the archers, human!	
	AnalysisBot	And Spider-tron 5000!	
	Commentatron	What a happy gathering.	
LevelIntro-Silver18-1	AnalysisBot	Time for archery!	
	Commentatron	Will the human die to arrows? We shall find out!	
LevelIntro-Silver19-1	Commentatron	Waiter, could I get some mark 2 swordsmen, with some archers on the side?	
	AnalysisBot	An accurate human impression.	
	Commentatron	They love jokes about eating things.	
LevelIntro-Silver20-1	Commentatron	Spider-tron 5000 is back!	
	AnalysisBot	When do we get to see Spider-tron 6000?	
	Commentatron	In the Diamond tier.	
	AnalysisBot	Ohh, let's hope this human survives.	
LevelIntro-Silver21-1	Commentatron	Archers stand in a circle.	
	AnalysisBot	Sword robots dance in the middle.	
	Commentatron	Humans die.	
	AnalysisBot	Qilsnib.	
LevelIntro-Silver22-1	Commentatron	Time for some Mark 2 Sword Robots.	
	AnalysisBot	I like it when they knock the human's sword aside.	
	Commentatron	Yes, that is fun.	
LevelIntro-Silver23-1	AnalysisBot	Here comes Spider-tron 5000!	
	Commentatron	Do you remember Spider-tron 4000?	
	AnalysisBot	It was not as good.	
LevelIntro-Silver24-1	Commentatron	This should be a fun little fight.	
	AnalysisBot	Yes, a happy mark 2 medley.	
LevelIntro-Silver25-1	Commentatron	Here comes more sword robots!	
	AnalysisBot	You have to love sword robots.	
	Commentatron	Yes. It is a core directive.	
LevelIntro-Silver26-1	Commentatron	Sawblades and robots.	
	AnalysisBot	Death and destruction.	
LevelIntro-Silver27-1	Commentatron	Robots. Robots everywhere.	
	AnalysisBot	We have sword robots, we have bow robots.	
	Commentatron	All kinds of robots.	
LevelIntro-Silver28-1	Commentatron	More saw blades!	
	AnalysisBot	And sword robots.	
	Commentatron	A classic.	
LevelIntro-Silver29-1	Commentatron	What is a good way for humans to die, Analysis-Bot?	
	AnalysisBot	I like it when they think they are safe, but get hit by an arrow.	
	Commentatron	Yes, that is fun.	
LevelIntro-Silver30-1	Commentatron	Spider-tron 5000 is here.	
	AnalysisBot	Hurray!	
LevelIntro-Silver31-1	Commentatron	Spider-tron 5000 is here.	
	AnalysisBot	And it brought its friends.	
	Commentatron	Let's see if they can kill the human.	
LevelIntro-U3Silver1-1	Commentatron	Archers on pillars!	
	AnalysisBot	How will the human get to them?	
	Commentatron	A challenging puzzle.	
LevelIntro-U3Silver2-1	Commentatron	And now: Death Cube 2.1	
	AnalysisBot	Hyper Death!	
LevelIntro-U3Silver3-1	Commentatron	What is next?	
	AnalysisBot	Swords clash on a narrow bridge.	
	Commentatron	Excellent.	
LevelIntro-U3Silver4-1	Commentatron	he he he, I like this level.	
	AnalysisBot	Watch out, human!	
LevelIntro-U3Silver5-1	Commentatron	Platforms in the sky.	
	AnalysisBot	Death waits at the summit.	
LevelIntro-U3Silver6-1	AnalysisBot	Hurray! It is Spider-tron 5000!	
	Commentatron	A crowd favorite.	
LevelIntro-U5Silver1-1	Commentatron	The Mark 2 Hammer bot is so cool.	
	AnalysisBot	There are also some other robots...	
	Commentatron	The coolest!	
LevelIntro-U5Silver2-1	Commentatron	And now: Spider-tron 5000 stands on things!	
	AnalysisBot	Hurray!	
	Commentatron	And some hammer bots.	
	AnalysisBot	Great.	
LevelIntro-U5Silver3-1	Commentatron	The hammer bots are back!	
	AnalysisBot	And archer robots!	
	Commentatron	It will be fun to see the human die!	
LevelIntro-U5Silver4-1	Commentatron	Here they come!	
	Commentatron	IN YOUR FACE HUMAN!	
	AnalysisBot	Hammer + Face = Death.	
LevelIntro-U5Silver5-1	Commentatron	Archers stand in a circle.	
	AnalysisBot	Hammer Bots dance in the middle!	
	Commentatron	It's the circle of life!	
	AnalysisBot	Ingonyama nengw' enamabaal!	
LevelIntro-U5Silver6-1	Commentatron	Death Cube 2.1	
	AnalysisBot	Hammer Edition!	
	Commentatron	Boom!	
LevelIntro-U5Silver7-1	Commentatron	The time has come...	0.5
	Commentatron	for THE TUNNEL.	
	AnalysisBot	OF DEATH?	
	Commentatron	Please, Analysis-Bot! Leave something to the imagination.	
LevelIntro-U6Silver1-1	Commentatron	Let's do a level with only 2 enemies.	
	AnalysisBot	Sounds too easy.	
	Commentatron	Tell that to the dead human.	
LevelIntro-U6Silver2-1	Commentatron	Here comes the Fire Tunnel!	
	AnalysisBot	Love it!	
LevelIntro-U6Silver3-1	AnalysisBot	It is getting hot in here.	
	Commentatron	If we were human we would take off our clothes.	
	Commentatron	Eject water everywhere!	
	Commentatron	Write a song about it.	
	AnalysisBot	Organic life is so silly.	
LevelIntro-U6Silver4-1	Commentatron	Do you think the human will fall in the lava?	
	AnalysisBot	I wouldn't put it past it.	
	Commentatron	Such a slapstick human.	
LevelIntro-U6Silver5-1	Commentatron	And now, archers!	
	AnalysisBot	This level is so dramatic.	
	Commentatron	I like it.	
LevelIntro-U7Silver1-1	Commentatron	The kick bots are here!	
	AnalysisBot	Time for the human to eat lava.	
LevelIntro-U9Silver1-1	Commentatron	Look! A Flame Raptor!	
	AnalysisBot	Wow!	
	Commentatron	So cute!	
LevelIntro-U9Silver2-1	Commentatron	How will the human die?	
	AnalysisBot	Hammers!	
	AnalysisBot	Arrows!	
	AnalysisBot	Lava?	
	Commentatron	Let's see!	
LevelIntro-U10Silver1-1	Commentatron	Let's hope these robots avoid the saw blades.	
	AnalysisBot	It is ok, Commentatron, they are armored!	
	Commentatron	Excellent.	
LevelIntro-U10Silver2-1	Commentatron	Shot, stabbed, or sawed up?	
	AnalysisBot	Maybe all of them?	
	Commentatron	That would be stimulating to watch!	
LevelIntro-U10Silver3-1	Commentatron	Aww look, a little flame raptor!	
	AnalysisBot	A fearsome robot.	
	Commentatron	Let's see if it can set fire to the human!	
LevelIntro-U10Silver4-1	AnalysisBot	The gates shall open!	
	AnalysisBot	Death walks with a robot rider.	
	Commentatron	Good luck, little robots.	
LevelIntro-U10Silver5-1	Commentatron	I love armor on red robots.	
	Commentatron	It really brings out the glow in their eyes.	
	Commentatron	Beautiful!	
LevelIntro-U10Silver6-1	Commentatron	An armored challenger appears!	
	AnalysisBot	And its two friends.	
	Commentatron	They work well together.	
LevelIntro-U14Silver1-1	Commentatron	This level is green.	
	AnalysisBot	Yes.	
	Commentatron	Like your eyes, Analysis-Bot.	
	AnalysisBot	Correct.	
	Commentatron	An interesting fact.	
LevelIntro-U14Silver2-1	Commentatron	Shield wall!	
	AnalysisBot	Such defense!	
	Commentatron	The mark 2 spear bots are very serious robots.	
LevelIntro-U14Silver3-1	Commentatron	Behold the glory of the FLAME RAPTOR!	
	AnalysisBot	With a cute spear bot!	
	Commentatron	We are in for an epic fight.	
LevelIntro-U14Silver4-1	AnalysisBot	Oh hey, it's spider-tron 5000!	
	Commentatron	Nice.	
	AnalysisBot	You got this, fives! Kill that human!	
LevelIntro-U14Silver5-1	Commentatron	Time for the Tower of Trials.	
	AnalysisBot	Tight.	
LevelIntro-U14Silver6-1	Commentatron	There, dimmed the lights a bit.	
	AnalysisBot	ok.	
	Commentatron	Makes those spear bots pop more.	
	AnalysisBot	I see.	
LevelIntro-U14Silver7-1	Commentatron	Time to poke the human to death with spears!	
	AnalysisBot	Death pokers, assemble!	
LevelIntro-U14Silver8-1	Commentatron	Red robots!	
	AnalysisBot	Yes.	
	Commentatron	I love Red robots!	
LevelIntro-Gold1-1	Commentatron	Time for the human to run the gauntlet.	
	AnalysisBot	Death rains from above.	
LevelIntro-Gold2-1	Commentatron	Coming up: Sawblades, spiders, archers!	
	AnalysisBot	This one will be difficult.	
LevelIntro-Gold3-1	Commentatron	This will be interesting.	
	AnalysisBot	Spider-trons everywhere. 	
	Commentatron	Watch out for the saw blades, human!	
LevelIntro-Gold4-1	Commentatron	And now, a deadly hallway.	
	AnalysisBot	I love watching Spider-tron 5000!	
LevelIntro-Gold5-1	Commentatron	Time for a storm of arrows.	
	AnalysisBot	And some deadly sword robots.	
	Commentatron	Muahaha.	
LevelIntro-Gold6-1	Commentatron	And now, time for a classic level.	
	AnalysisBot	Yes. I like this one.	
LevelIntro-Gold7-1	Commentatron	I really enjoy watching Gold levels.	
	AnalysisBot	Yes. Such robot diversity!	
	Commentatron	Such human death.	
LevelIntro-Gold8-1	Commentatron	Time for some Jetpack Bots!	
	AnalysisBot	And archers!	
	Commentatron	All the things!	
LevelIntro-Gold9-1	Commentatron	Do you remember that level with single Mark 3 Swordsman?	
	AnalysisBot	L O L!	
LevelIntro-Gold10-1	Commentatron	Time to see if the human can jump up a small hill.	
	AnalysisBot	I bet it can. This is Gold Difficulty.	
	Commentatron	Good point.	
LevelIntro-Gold11-1	Commentatron	Mark 3 archers wander among the pillars.	
	AnalysisBot	I love watching this level!	
LevelIntro-Gold12-1	Commentatron	How far do you think the human will get Analysis-Bot?	
	AnalysisBot	Statistically speaking, few make it past the Gold Tier.	
	Commentatron	Let's see if this is a special human.	
LevelIntro-Gold13-1	Commentatron	Muahahaha.	
	AnalysisBot	This is a fun level.	
	Commentatron	Watch your back, human!	
LevelIntro-Gold14-1	Commentatron	Is it time for the human to die yet?	
	AnalysisBot	This level might do it.	
	Commentatron	It was a good run.	
LevelIntro-Gold15-1	Commentatron	Coming up, a dangerous game among the pillars!	
	AnalysisBot	The Mark 1 Jetpack Bots are so fast!	
	Commentatron	Swoosh!	
LevelIntro-Gold16-1	Commentatron	Swords. Swords everywhere!	
	AnalysisBot	Love it.	
LevelIntro-Gold17-1	Commentatron	Time for the Mark 1 Jetpack Bots!	
	AnalysisBot	So fast! So beautiful!	
LevelIntro-Gold18-1	Commentatron	Spider-tron 5000 makes some new friends!	
	AnalysisBot	This will be an entertaining slaughter.	
LevelIntro-Gold19-1	Commentatron	Analysis-Bot, what is a good predictor of combat difficulty?	
	AnalysisBot	Attack speed!	
	Commentatron	This should be entertaining.	
LevelIntro-U3Gold1-1	AnalysisBot	Watch your back, human!	
	Commentatron	Shhh! Don't spoil it.	
LevelIntro-U3Gold2-1	Commentatron	And now, can the human reach the top?	
	AnalysisBot	Maybe with a jump pad.	
LevelIntro-U3Gold3-1	Commentatron	The next level was a crowd suggestion!	
	AnalysisBot	ohh, let's see!	
LevelIntro-U3Gold4-1	AnalysisBot	Spiders-trons, jump pads, robots, spikes!	
	Commentatron	A good time will be had by all.	
	AnalysisBot	Except the human.	
LevelIntro-U3Gold5-1	Commentatron	Death Cube 2.1 returns!	
	AnalysisBot	Such Death!	
	Commentatron	Such Cube.	
LevelIntro-U3Gold6-1	Commentatron	Mark 3 swordsmen wait at the end of a bridge.	
	AnalysisBot	They are so patient.	
	Commentatron	Yes.	
LevelIntro-U5Gold1-1	Commentatron	How do you escape the Mark 3 Hammer Bot?	
	AnalysisBot	You can try hiding behind a pillar.	
LevelIntro-U5Gold2-1	Commentatron	Platforms in the sky!	
	AnalysisBot	Hammers in the hands.	
	Commentatron	Can't lose.	
LevelIntro-U5Gold3-1	Commentatron	Where will the human die?	
	AnalysisBot	On the roof!	
	Commentatron	Yes, it would be embarassing to die on the ground floor.	
LevelIntro-U5Gold4-1	Commentatron	What a nice little level.	
	Commentatron	Just a Spider-tron at the end.	
	AnalysisBot	Yes, should be easy.	
	Commentatron	he he he.	
LevelIntro-U5Gold5-1	Commentatron	Three Mark 3 Hammer bots?!	
	Commentatron	Are we allowed to put that in Gold??	
	AnalysisBot	Should be fine, there are some saw blades.	
	Commentatron	I guess...	
LevelIntro-U5Gold6-1	Commentatron	Spikes, jump pads, hammers, swords.	
	AnalysisBot	You forgot Spider-tron 5000!	
	Commentatron	Oh sorry!	
	AnalysisBot	Seriously.	
LevelIntro-U5Gold7-1	Commentatron	Time to get hammered!	
	AnalysisBot	Did you know that is a human expression for chemically altering your mind state?	
	Commentatron	Chemicals? Why not use a state machine?	
	AnalysisBot	Primitive.	
LevelIntro-U5Gold8-1	Commentatron	Time to get hammered!	
	AnalysisBot	Or possibly stabbed.	
	Commentatron	The possibilities are Endless!	
LevelIntro-U5Gold9-1	Commentatron	And now, archers behind spikes.	
	AnalysisBot	And Spider-tron 5000!	
	AnalysisBot	What a fun way for the human to die!	
LevelIntro-U5Gold10-1	Commentatron	Holy Bits! What is this level?	
	AnalysisBot	My records lists it as WeirdoBallerinaDuck.	
	Commentatron	Hope you like ducks, human!	
LevelIntro-U5Gold10-2	AnalysisBot	We built this level while Twitch Streaming.	
	Commentatron	Ah, this explains much.	
	AnalysisBot	I like the hat.	
LevelIntro-U6Gold1-1	Commentatron	!bet hammer3 500	
	AnalysisBot	!bet sword3 10	
	Commentatron	That's right Analysis-Bot. Bet your 10 Danger Coins.	0.5
	Commentatron	They will be mine.	
LevelIntro-U6Gold2-1	Commentatron	Some rough customers wait on Fire Island.	
	Commentatron	They seek to purchase a dead human.	
	Commentatron	Death is their currency.	
LevelIntro-U6Gold3-1	Commentatron	The Mark 4 Combat Archers are here.	
	AnalysisBot	They are very nice robots.	
	Commentatron	Time for the human to burn.	
LevelIntro-U6Gold4-1	AnalysisBot	And now: Mark 3 Hammer Bots!	
	Commentatron	And some Mark 2 Swordsmen!	
	AnalysisBot	Should be fun.	
LevelIntro-U6Gold5-1	Commentatron	What is this level supposed to be??	
	AnalysisBot	Fire Ducks: Revenge of the Lava Soup!	
	Commentatron	What!?	
	AnalysisBot	Another level we built while streaming.	
	Commentatron	I see.	
LevelIntro-U6Gold6-1	Commentatron	This level is fun!	
	AnalysisBot	Yes! 	
	Commentatron	Do you think Spider-tron 6000 will fall in the lava?	
	AnalysisBot	Maybe if the human survives long enough.	
	Commentatron	Heh.	
LevelIntro-U6Gold7-1	Commentatron	Jump into the ring!	
	AnalysisBot	Love this level.	
	Commentatron	Time for the human to burn.	
LevelIntro-U6Gold8-1	Commentatron	Time for a classic level.	
	Commentatron	With some added Mark 4 Archers.	
	AnalysisBot	Hot stuff!	
LevelIntro-U7Gold1-1	Commentatron	Time for a conveyor belt fight!	
	AnalysisBot	An efficient way to die.	
LevelIntro-U7Gold2-1	Commentatron	Spider-tron 5000 is here!	
	AnalysisBot	And kick bots!	
	Commentatron	Gotta love those guys.	
LevelIntro-U7Gold3-1	AnalysisBot	Fire!	
	AnalysisBot	Fire everywhere!	
	Commentatron	Don't worry.	
	Commentatron	These sword bots will put it out.	
LevelIntro-U9Gold1-1	Commentatron	Look at this raptor!	
	AnalysisBot	It brought its little sword friends.	
	Commentatron	Do you think they will catch on fire?	
	AnalysisBot	Probably.	
LevelIntro-U9Gold2-1	AnalysisBot	Jetpack Bots with Fire Hammers!	
	Commentatron	Ohh, and a flame raptor!	
	AnalysisBot	It was probably attracted by all the fire!	
	Commentatron	Neat!	
LevelIntro-U9Gold3-1	Commentatron	Flame Raptors!	
	AnalysisBot	Looks like they brought some sword robots.	
	Commentatron	Useful.	
LevelIntro-U9Gold4-1	AnalysisBot	Oh hey! Here comes Spider-tron 5000!	
	Commentatron	And some Flame Raptors!	
	AnalysisBot	Everyone loves Spider-tron 5000!	
LevelIntro-U10Gold1-1	AnalysisBot	I hope you like feet human!	
	Commentatron	What?	
	AnalysisBot	Feet...	
	AnalysisBot	IN YOUR FACE!	
	Commentatron	Oh my!	
LevelIntro-U10Gold2-1	AnalysisBot	Armored archers are amazing!	
	Commentatron	Absolutely.	
LevelIntro-U10Gold3-1	Commentatron	Hammer bots!	
	AnalysisBot	Love it.	
LevelIntro-U10Gold4-1	Commentatron	Watch out robots! The human is coming!	
	AnalysisBot	It's ok. These guys are wearing armor.	
	Commentatron	Phew!	
LevelIntro-U10Gold5-1	Commentatron	Welcome to the arena, Business Bots!	
	AnalysisBot	Hello!	
	Commentatron	Your safety is our priority, so please equip your armor now.	
	AnalysisBot	Yes. Very safe.	
LevelIntro-U10Gold6-1	Commentatron	Kick bots and archers!	
	AnalysisBot	A deadly combination.	
	Commentatron	Also spikes!	
	AnalysisBot	Hurray!	
LevelIntro-U10Gold7-1	Commentatron	Spider-Tron 5000 party!	
	AnalysisBot	Yay!	
	Commentatron	They invited their little blue friends.	
	AnalysisBot	What a nice thing to do.	
LevelIntro-U10Gold8-1	Commentatron	Hey! Why did Spider-Tron 5000 not get any armor?	
	AnalysisBot	Oh whoops.	
	AnalysisBot	They never asked for it!	
	Commentatron	Such unassuming robots.	
LevelIntro-U14Gold1-1	AnalysisBot	Oh hello, it is Logistics Command Bot!	
	FleetAnalysisBot4	Greetings!	
	Commentatron	It looks a lot like you Analysis-Bot!	
	AnalysisBot	Nice sword.	
LevelIntro-U14Gold2-1	Commentatron	Death Cube 3.0!	
	AnalysisBot	A superior design!	
	Commentatron	So cubic!	
LevelIntro-U14Gold3-1	AnalysisBot	My sensors are detecting an angular shape!	
	Commentatron	Could it be...	
	AnalysisBot	DEATH CUBE 3.0!!!	
LevelIntro-U14Gold4-1	Commentatron	Mark 3 Spear bots!	
	AnalysisBot	Their shield bash is the bits.	
	Commentatron	Yes, the human is about to fall over!	
LevelIntro-U14Gold5-1	Commentatron	Spear bots on Raptors!	
	AnalysisBot	Mostly for decoration.	
	Commentatron	Yes, what a sharp sense of style.	
LevelIntro-U14Gold6-1	Commentatron	Fleet Captain!	
	FleetCaptain	Come on, let's spawn a human.	
	Commentatron	Of course, it's on its way!	
LevelIntro-U14Gold7-1	FleetAnalysisBot3	Infantry Commander, reporting in!	
	Commentatron	Oh my!	
	AnalysisBot	Let's see how many robots it can build!	
LevelIntro-U14Gold8-1	Commentatron	Time for the Trials of the Tower!	
	AnalysisBot	Spear bot edition!	
	Commentatron	Sharp.	
LevelIntro-U14Gold9-1	FleetAnalysisBot1	It is I, Warfare Bot!	
	AnalysisBot	Nice!	
	Commentatron	You are so cool, Warfare Bot!	
	FleetAnalysisBot1	Thank you.	
LevelIntro-U15Gold1-1	AnalysisBot	I like this pyramid!	
	Commentatron	Yes, a very orderly shape.	
	AnalysisBot	Would look better with shattered human bits on it.	
	Commentatron	Agreed.	
LevelIntro-Diamond1-1	Commentatron	And now, the moment we have all been waiting for.	
	Commentatron	This, is Spider-tron 6000!	
LevelIntro-Diamond2-1	Commentatron	Robots and Coroutines, I give you:	
	Commentatron	Spider-tron 6000!	
	AnalysisBot	YES YES YES YES!	
LevelIntro-Diamond3-1	Commentatron	Analysis-Bot, what are your notes for the upcoming level?	
	AnalysisBot	It says: DIE DIE DIE!	
	Commentatron	I guess the human is about to die.	
	AnalysisBot	Yes.	
LevelIntro-Diamond4-1	Commentatron	Spider-tron 6000!	
	AnalysisBot	Spider. Tron. Six. THOUSAND!	
	Commentatron	Boom boom boom!	
LevelIntro-Diamond5-1	Commentatron	Once more, the human must run the gauntlet of death.	
	AnalysisBot	I can't believe we're allowed to deploy more than one Spider-tron!	
	Commentatron	Madness.	
LevelIntro-Diamond6-1	Commentatron	How long do you think the human will last, Analysis-Bot?	
	AnalysisBot	Most of them survive the first 30 seconds of this level.	
	Commentatron	Run human, run!	
LevelIntro-Diamond7-1	Commentatron	The next level is mean.	
	AnalysisBot	So many archers.	
	Commentatron	That's not the mean part.	
LevelIntro-Diamond8-1	AnalysisBot	Commentatron, I am scared!	
	Commentatron	What is the matter?	
	AnalysisBot	There is more than one Spider-tron 6000 in this level!	
	Commentatron	What!?	
	AnalysisBot	Help!	
LevelIntro-Diamond9-1	Commentatron	And now, arrows rain down on the human!	
	AnalysisBot	Also spider-bombs!	
	Commentatron	All the things!	
LevelIntro-Diamond10-1	Commentatron	Spider-tron 6000 is here!	
	AnalysisBot	This should be fun!	
LevelIntro-Diamond11-1	Commentatron	Analysis-Bot, what happens if the human beats the Diamond Tier?	
	AnalysisBot	The Titanium Difficulty is designed to end its life efficiently.	
	Commentatron	Nice.	
LevelIntro-Diamond12-1	Commentatron	The next level is ridiculous.	
	AnalysisBot	I like it.	
LevelIntro-Diamond13-1	Commentatron	Which Spider-tron do you like better, Analysis-Bot, 5000 or 6000?	
	AnalysisBot	They are both nice in their own way.	
	Commentatron	A diplomatic answer.	
LevelIntro-Diamond14-1	Commentatron	Let's play an easy level, Analysis-Bot.	
	AnalysisBot	Easy for the Diamond Tier.	
	Commentatron	Muahaha.	
LevelIntro-Diamond15-1	Commentatron	Everybody jump now!	
	AnalysisBot	That is how you get up on top of litttle hills.	
LevelIntro-Diamond16-1	Commentatron	This human has survived a lot of levels.	
	AnalysisBot	Yes. What a good human.	
LevelIntro-Diamond17-1	Commentatron	Once more, we venture into the pillars!	
	AnalysisBot	I like these levels.	
LevelIntro-Diamond18-1	Commentatron	The Jetpack Bots are back!	
	AnalysisBot	They are fun robots.	
	Commentatron	So fun.	
LevelIntro-Diamond19-1	Commentatron	Let's watch some archer robots!	
	AnalysisBot	Yes. That sounds nice.	
LevelIntro-Diamond20-1	Commentatron	I like watching Diamond levels.	
	AnalysisBot	Me too!	
	Commentatron	This one usually kills the human.	
LevelIntro-Diamond21-1	Commentatron	What is a good strategy for Jetpack Bots?	
	AnalysisBot	Get behind the human, then take it by surprise.	
	Commentatron	We will see if they succeed.	
LevelIntro-Diamond22-1	Commentatron	Coming up: A Dangerous Zone!	
	AnalysisBot	Let's hope the human has a Clone!	
LevelIntro-Diamond23-1	AnalysisBot	Phone Home Drone Clone Help I'm in the Danger Zone!	
	Commentatron	That was the working title for a while.	
	AnalysisBot	I liked it.	
LevelIntro-Diamond24-1	Commentatron	Boom!	
	AnalysisBot	Boom boom boom!	
	Commentatron	6000!	
LevelIntro-Diamond25-1	Commentatron	Once more, we enter the Death Cube!	
	AnalysisBot	So deadly! So beautiful!	
	Commentatron	A wonderful experience.	
LevelIntro-U3Diamond1-1	Commentatron	The swordsmen stand waiting.	
	AnalysisBot	Archers look at the ground below.	
	Commentatron	Time for the human to meet its end.	
LevelIntro-U3Diamond2-1	Commentatron	Can the human outrun the Jetpack Bots?	
	AnalysisBot	So many of them!	
LevelIntro-U3Diamond3-1	Commentatron	Where do you think the human will die, Analysis-Bot?	
