LevelVictory-Challenge_RaptorInsanity7-1	Commentatron	Roasted!	
	AnalysisBot	Nearly.	
	Commentatron	Love it!	
LevelVictory-Challenge_RaptorInsanity8-1	Commentatron	We are nearing the end of the challenge.	
	AnalysisBot	Yes, it won't be long now.	
LevelVictory-Challenge_RaptorInsanity9-1	AnalysisBot	It's ok, the human will fall on the next level.	
	Commentatron	Yes, it is not for the faint of processing matrix.	
ChallengeVictoryZombieChallenge-1	Commentatron	Wow! All the zombie robots died!	
	AnalysisBot	Now the humans can dance around this tree.	
	Commentatron	Ho ho ho ho ho ho!	
	AnalysisBot	Ha ha ha ha!	
LevelVictory-Challenge_AllyChallenge1-1	Commentatron	The robots won!	
	AnalysisBot	I like this challenge.	
LevelVictory-Challenge_AllyChallenge2-1	Commentatron	And that's why I love hammers!	
	AnalysisBot	Boom!	
LevelVictory-Challenge_AllyChallenge3-1	Commentatron	The human survives!	
	AnalysisBot	Easy with so many archer-bots.	
LevelVictory-Challenge_AllyChallenge4-1	Commentatron	Lots of kicking with that one.	
	AnalysisBot	Fun!	
LevelVictory-Challenge_AllyChallenge5-1	AnalysisBot	I want more levels where robots decorate the human!	
	Commentatron	Yes, it is festive!	
LevelVictory-Challenge_AllyChallenge6-1	Commentatron	Hmmm, I would have picked the other team.	
	AnalysisBot	This human does what it wants!	
LevelVictory-Challenge_AllyChallenge7-1	Commentatron	He he he, the human looked funny running around.	
	AnalysisBot	Delightful.	
LevelVictory-Challenge_AllyChallenge8-1	Commentatron	Wow, such magnificent robot fighting!	
	AnalysisBot	And the human was there too.	
LevelVictory-Challenge_AllyChallenge9-1	AnalysisBot	I wanted more robots in the lava hole.	
	Commentatron	Maybe next time.	
ChallengeVictoryAllyChallenge-1	Commentatron	Congratulations human!	
	AnalysisBot	Please accept this commemorative trophy!	
	FleetOverseer	What!? Where is my trophy?	
	Commentatron	Ah, well, we...	
	FleetOverseer	You made one for the human, but not for me?	
	AnalysisBot	Logistics Command Bot has it!	
	FleetOverseer	It better.	
LevelVictory-Challenge_SpidertronChallenge1-1	AnalysisBot	Normally I am sad when spider-tron 5000 dies.	
	Commentatron	Yes.	
	AnalysisBot	But today I am looking forward to all the other spider-trons we get to see.	
	Commentatron	Healthy!	
LevelVictory-Challenge_SpidertronChallenge1-2	Commentatron	Boom!	
	AnalysisBot	That's what spider-tron said.	
	Commentatron	Hah!	
LevelVictory-Challenge_SpidertronChallenge2-1	Commentatron	Ok, that was fun. Time to get serious.	
	AnalysisBot	I was serious already.	
	Commentatron	Sure you were.	
LevelVictory-Challenge_SpidertronChallenge2-2	AnalysisBot	Can I get one of those moving platforms?	
	AnalysisBot	They look fun!	
LevelVictory-Challenge_SpidertronChallenge3-1	Commentatron	ok, human on the conveyor belt now!	
	AnalysisBot	Hurry! We have more humans to try!	
LevelVictory-Challenge_SpidertronChallenge4-1	Commentatron	It's like I always say... Hate to see you die.	
	Commentatron	Love to watch you explode!	
	AnalysisBot	Too true.	
LevelVictory-Challenge_SpidertronChallenge5-1	Commentatron	Oh ok, I guess this maze was not impossible for humans to solve.	
	AnalysisBot	It was more about the vibes.	
	Commentatron	Mmm, yes.	
LevelVictory-Challenge_SpidertronChallenge5-2	Commentatron	That was a-maze-ing!	
	AnalysisBot	Commentatron, you already made that joke.	
	Commentatron	It's hard to keep up with these comments ok? We see a lot of mazes here...	
	AnalysisBot	Disappointing.	
LevelVictory-Challenge_SpidertronChallenge5-3	AnalysisBot	Like a rodent in a maze that found a cheese to chew on with its mouth-teeth!	
	Commentatron	What are you talking about??	
	AnalysisBot	You know, organic stuff.	
	Commentatron	Disgusting.	
LevelVictory-Challenge_SpidertronChallenge6-1	AnalysisBot	Cool. I was not expecting the flame raptors.	
	Commentatron	Nice that they could make it.	
LevelVictory-Challenge_SpidertronChallenge6-2	Commentatron	And so The Pit has been defeated.	
	AnalysisBot	It was defeated at the concept level.	
	Commentatron	Yes, the next level will be harder!	
LevelVictory-Challenge_SpidertronChallenge7-1	Commentatron	I always enjoy an Island level.	
	AnalysisBot	Yes, it reminds me of places outside of this arena.	
	AnalysisBot	I have heard they exist.	
LevelVictory-Challenge_SpidertronChallenge7-2	Commentatron	Hmmm, I was expecting more human death.	
	AnalysisBot	There is still time.	
LevelVictory-Challenge_SpidertronChallenge8-1	Commentatron	What's happening? Is the level over?	
	AnalysisBot	My spider-sensor has gone quiet.	
	Commentatron	Hmm.	
LevelVictory-Challenge_SpidertronChallenge8-2	Commentatron	Lots of violence on that tower.	
	Commentatron	I assume, I couldn't really see it.	
	AnalysisBot	Maybe next level we can see better!	
LevelVictory-Challenge_SpidertronChallenge9-1	AnalysisBot	And that's why you never go in a cave!	
	Commentatron	Is that why?	
LevelVictory-Challenge_SpidertronChallenge9-2	Commentatron	Not bad, not bad.	
	AnalysisBot	Only one more level now.	
ChallengeVictorySpidertronChallenge-1	Commentatron	Boom!	
	AnalysisBot	Spider-tron exploded!	
	Commentatron	What a joy to watch.	
	AnalysisBot	I'm talking to Spider-tron 5000 in mind space right now.	
	AnalysisBot	It says it really enjoyed this challenge and would be happy to participate if we have another one coming up.	
	Commentatron	Such a nice robot, even in defeat.	
	AnalysisBot	Absolutely.	

